Batch Counter	Report Time	JVM Uptime	Node Id	GC Name	CollectionCount	Delta Collection Count	CollectionTime	Delta Collection Time	Last GC Start Time	Last GC Duration Millis	Heap Committed	Heap Init	Heap Max	Heap Used
108	Thu Feb 07 01:20:50 EET 2013	6509409	1	Garbage collection optimized for throughput Young Collector	85	1.0	550	4.0	6449303	5.0	67108864	67108864	3221225472	58222504
108	Thu Feb 07 01:20:50 EET 2013	6507207	2	Garbage collection optimized for throughput Young Collector	85	0.0	684	0.0	6390073	5.0	67108864	67108864	3221225472	26533808
108	Thu Feb 07 01:20:53 EET 2013	6512405	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585447	24.0	67108864	67108864	3221225472	50228600
108	Thu Feb 07 01:20:53 EET 2013	6510273	2	Garbage collection optimized for throughput Old Collector	4	1.0	327	47.0	6450146	24.0	67108864	67108864	3221225472	33560384
108	Thu Feb 07 01:20:53 EET 2013	6512405	1	Garbage collection optimized for throughput Young Collector	86	1.0	554	4.0	6509436	4.0	67108864	67108864	3221225472	50228600
108	Thu Feb 07 01:20:53 EET 2013	6510276	2	Garbage collection optimized for throughput Young Collector	85	0.0	684	0.0	6390073	5.0	67108864	67108864	3221225472	33560384
109	Thu Feb 07 01:21:50 EET 2013	6569524	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585447	24.0	67108864	67108864	3221225472	56780976
109	Thu Feb 07 01:21:50 EET 2013	6567320	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450146	24.0	67108864	67108864	3221225472	39841360
109	Thu Feb 07 01:21:50 EET 2013	6569526	1	Garbage collection optimized for throughput Young Collector	86	1.0	554	4.0	6509436	4.0	67108864	67108864	3221225472	56780976
109	Thu Feb 07 01:21:50 EET 2013	6567320	2	Garbage collection optimized for throughput Young Collector	85	0.0	684	0.0	6390073	5.0	67108864	67108864	3221225472	39841360
109	Thu Feb 07 01:21:53 EET 2013	6572572	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585447	24.0	67108864	67108864	3221225472	63966272
109	Thu Feb 07 01:21:53 EET 2013	6570420	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450146	24.0	67108864	67108864	3221225472	32686064
109	Thu Feb 07 01:21:53 EET 2013	6572572	1	Garbage collection optimized for throughput Young Collector	86	0.0	554	0.0	6509436	4.0	67108864	67108864	3221225472	63966272
109	Thu Feb 07 01:21:53 EET 2013	6570423	2	Garbage collection optimized for throughput Young Collector	86	1.0	689	5.0	6570364	6.0	67108864	67108864	3221225472	32686064
110	Thu Feb 07 01:22:50 EET 2013	6629643	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585460	24.0	67108864	67108864	3221225472	57602480
110	Thu Feb 07 01:22:50 EET 2013	6627443	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	41727536
110	Thu Feb 07 01:22:50 EET 2013	6629645	1	Garbage collection optimized for throughput Young Collector	87	1.0	559	5.0	6622183	5.0	67108864	67108864	3221225472	57602480
110	Thu Feb 07 01:22:50 EET 2013	6627443	2	Garbage collection optimized for throughput Young Collector	86	1.0	689	5.0	6570378	6.0	67108864	67108864	3221225472	41727536
110	Thu Feb 07 01:22:54 EET 2013	6632674	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585460	24.0	67108864	67108864	3221225472	61831056
110	Thu Feb 07 01:22:54 EET 2013	6630552	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	24077736
110	Thu Feb 07 01:22:54 EET 2013	6632674	1	Garbage collection optimized for throughput Young Collector	87	1.0	559	5.0	6622183	5.0	67108864	67108864	3221225472	61831056
110	Thu Feb 07 01:22:54 EET 2013	6630555	2	Garbage collection optimized for throughput Young Collector	87	1.0	693	4.0	6630538	4.0	67108864	67108864	3221225472	24077736
111	Thu Feb 07 01:23:51 EET 2013	6689761	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585460	24.0	67108864	67108864	3221225472	50709456
111	Thu Feb 07 01:23:51 EET 2013	6687557	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	35563760
111	Thu Feb 07 01:23:51 EET 2013	6689764	1	Garbage collection optimized for throughput Young Collector	88	1.0	563	4.0	6689732	4.0	67108864	67108864	3221225472	50709456
111	Thu Feb 07 01:23:51 EET 2013	6687557	2	Garbage collection optimized for throughput Young Collector	87	1.0	693	4.0	6630538	4.0	67108864	67108864	3221225472	35563760
111	Thu Feb 07 01:23:54 EET 2013	6692820	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585460	24.0	67108864	67108864	3221225472	58696904
111	Thu Feb 07 01:23:54 EET 2013	6690687	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	42577832
111	Thu Feb 07 01:23:54 EET 2013	6692820	1	Garbage collection optimized for throughput Young Collector	88	1.0	563	4.0	6689732	4.0	67108864	67108864	3221225472	58696904
111	Thu Feb 07 01:23:54 EET 2013	6690690	2	Garbage collection optimized for throughput Young Collector	87	0.0	693	0.0	6630538	4.0	67108864	67108864	3221225472	42577832
112	Thu Feb 07 01:24:51 EET 2013	6749880	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585460	24.0	67108864	67108864	3221225472	49209888
112	Thu Feb 07 01:24:51 EET 2013	6747675	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	36249792
112	Thu Feb 07 01:24:51 EET 2013	6749883	1	Garbage collection optimized for throughput Young Collector	89	1.0	567	4.0	6749869	3.0	67108864	67108864	3221225472	49209888
112	Thu Feb 07 01:24:51 EET 2013	6747675	2	Garbage collection optimized for throughput Young Collector	88	1.0	705	12.0	6690693	12.0	67108864	67108864	3221225472	36249792
112	Thu Feb 07 01:24:54 EET 2013	6752948	1	Garbage collection optimized for throughput Old Collector	4	1.0	156	36.0	6749893	18.0	67108864	67108864	3221225472	28674944
112	Thu Feb 07 01:24:54 EET 2013	6750826	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	41674384
112	Thu Feb 07 01:24:54 EET 2013	6752948	1	Garbage collection optimized for throughput Young Collector	89	1.0	567	4.0	6749869	3.0	67108864	67108864	3221225472	28674944
112	Thu Feb 07 01:24:54 EET 2013	6750830	2	Garbage collection optimized for throughput Young Collector	88	1.0	705	12.0	6690693	12.0	67108864	67108864	3221225472	41674384
113	Thu Feb 07 01:25:51 EET 2013	6810010	1	Garbage collection optimized for throughput Old Collector	4	1.0	156	36.0	6749893	18.0	67108864	67108864	3221225472	33432248
113	Thu Feb 07 01:25:51 EET 2013	6807810	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	36911824
113	Thu Feb 07 01:25:51 EET 2013	6810012	1	Garbage collection optimized for throughput Young Collector	89	0.0	567	0.0	6749869	3.0	67108864	67108864	3221225472	33432248
113	Thu Feb 07 01:25:51 EET 2013	6807810	2	Garbage collection optimized for throughput Young Collector	89	1.0	710	5.0	6750853	5.0	67108864	67108864	3221225472	36911824
113	Thu Feb 07 01:25:54 EET 2013	6813133	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749893	18.0	67108864	67108864	3221225472	39739384
113	Thu Feb 07 01:25:54 EET 2013	6810975	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	37518280
113	Thu Feb 07 01:25:54 EET 2013	6813133	1	Garbage collection optimized for throughput Young Collector	89	0.0	567	0.0	6749869	3.0	67108864	67108864	3221225472	39739384
113	Thu Feb 07 01:25:54 EET 2013	6810977	2	Garbage collection optimized for throughput Young Collector	89	1.0	710	5.0	6750853	5.0	67108864	67108864	3221225472	37518280
114	Thu Feb 07 01:26:51 EET 2013	6870136	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749893	18.0	67108864	67108864	3221225472	31818368
114	Thu Feb 07 01:26:51 EET 2013	6867949	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	33600528
114	Thu Feb 07 01:26:51 EET 2013	6870139	1	Garbage collection optimized for throughput Young Collector	90	1.0	573	6.0	6870091	6.0	67108864	67108864	3221225472	33826512
114	Thu Feb 07 01:26:51 EET 2013	6867949	2	Garbage collection optimized for throughput Young Collector	90	1.0	733	23.0	6811019	22.0	67108864	67108864	3221225472	33600528
114	Thu Feb 07 01:26:54 EET 2013	6873248	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749893	18.0	67108864	67108864	3221225472	34747728
114	Thu Feb 07 01:26:54 EET 2013	6871118	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450160	24.0	67108864	67108864	3221225472	38370208
114	Thu Feb 07 01:26:54 EET 2013	6873248	1	Garbage collection optimized for throughput Young Collector	90	1.0	573	6.0	6870091	6.0	67108864	67108864	3221225472	34747728
114	Thu Feb 07 01:26:54 EET 2013	6871121	2	Garbage collection optimized for throughput Young Collector	90	1.0	733	23.0	6811019	22.0	67108864	67108864	3221225472	38370208
115	Thu Feb 07 01:27:51 EET 2013	6930253	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	23641344
115	Thu Feb 07 01:27:51 EET 2013	6928093	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	45627000
115	Thu Feb 07 01:27:51 EET 2013	6930273	1	Garbage collection optimized for throughput Young Collector	91	1.0	577	4.0	6930253	4.0	67108864	67108864	3221225472	28988808
115	Thu Feb 07 01:27:51 EET 2013	6928093	2	Garbage collection optimized for throughput Young Collector	90	0.0	733	0.0	6811033	22.0	67108864	67108864	3221225472	45627000
115	Thu Feb 07 01:27:54 EET 2013	6933381	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	35628512
115	Thu Feb 07 01:27:54 EET 2013	6931245	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	37404024
115	Thu Feb 07 01:27:54 EET 2013	6933381	1	Garbage collection optimized for throughput Young Collector	91	1.0	577	4.0	6930253	4.0	67108864	67108864	3221225472	35628512
115	Thu Feb 07 01:27:54 EET 2013	6931249	2	Garbage collection optimized for throughput Young Collector	91	1.0	743	10.0	6931199	10.0	67108864	67108864	3221225472	37404024
116	Thu Feb 07 01:28:51 EET 2013	6990387	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	41645440
116	Thu Feb 07 01:28:51 EET 2013	6988185	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	46444072
116	Thu Feb 07 01:28:51 EET 2013	6990390	1	Garbage collection optimized for throughput Young Collector	91	0.0	577	0.0	6930253	4.0	67108864	67108864	3221225472	41645440
116	Thu Feb 07 01:28:51 EET 2013	6988185	2	Garbage collection optimized for throughput Young Collector	91	1.0	743	10.0	6931199	10.0	67108864	67108864	3221225472	46444072
116	Thu Feb 07 01:28:54 EET 2013	6993537	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	36375248
116	Thu Feb 07 01:28:54 EET 2013	6991396	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	35610168
116	Thu Feb 07 01:28:54 EET 2013	6993537	1	Garbage collection optimized for throughput Young Collector	92	1.0	582	5.0	6990402	4.0	67108864	67108864	3221225472	36375248
116	Thu Feb 07 01:28:54 EET 2013	6991399	2	Garbage collection optimized for throughput Young Collector	92	1.0	749	6.0	6991343	7.0	67108864	67108864	3221225472	35610168
117	Thu Feb 07 01:29:51 EET 2013	7050506	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	38731904
117	Thu Feb 07 01:29:51 EET 2013	7048306	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	40531224
117	Thu Feb 07 01:29:51 EET 2013	7050509	1	Garbage collection optimized for throughput Young Collector	92	1.0	582	5.0	6990402	4.0	67108864	67108864	3221225472	38731904
117	Thu Feb 07 01:29:51 EET 2013	7048306	2	Garbage collection optimized for throughput Young Collector	92	1.0	749	6.0	6991343	7.0	67108864	67108864	3221225472	40531224
117	Thu Feb 07 01:29:54 EET 2013	7053667	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	34591344
117	Thu Feb 07 01:29:54 EET 2013	7051534	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	47608504
117	Thu Feb 07 01:29:54 EET 2013	7053667	1	Garbage collection optimized for throughput Young Collector	93	1.0	586	4.0	7050535	4.0	67108864	67108864	3221225472	34591344
117	Thu Feb 07 01:29:54 EET 2013	7051544	2	Garbage collection optimized for throughput Young Collector	93	1.0	756	7.0	7051529	7.0	67108864	67108864	3221225472	29599384
118	Thu Feb 07 01:30:51 EET 2013	7110621	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	37451256
118	Thu Feb 07 01:30:51 EET 2013	7108420	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	41141272
118	Thu Feb 07 01:30:51 EET 2013	7110624	1	Garbage collection optimized for throughput Young Collector	93	1.0	586	4.0	7050535	4.0	67108864	67108864	3221225472	37451256
118	Thu Feb 07 01:30:51 EET 2013	7108420	2	Garbage collection optimized for throughput Young Collector	93	1.0	756	7.0	7051529	7.0	67108864	67108864	3221225472	41141272
118	Thu Feb 07 01:30:55 EET 2013	7113789	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	44814912
118	Thu Feb 07 01:30:55 EET 2013	7111655	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	47058176
118	Thu Feb 07 01:30:55 EET 2013	7113789	1	Garbage collection optimized for throughput Young Collector	94	1.0	595	9.0	7113780	9.0	67108864	67108864	3221225472	44814912
118	Thu Feb 07 01:30:55 EET 2013	7111658	2	Garbage collection optimized for throughput Young Collector	93	0.0	756	0.0	7051529	7.0	67108864	67108864	3221225472	48106736
119	Thu Feb 07 01:31:52 EET 2013	7170731	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	38294064
119	Thu Feb 07 01:31:52 EET 2013	7168530	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	41698984
119	Thu Feb 07 01:31:52 EET 2013	7170734	1	Garbage collection optimized for throughput Young Collector	94	1.0	595	9.0	7113780	9.0	67108864	67108864	3221225472	38294064
119	Thu Feb 07 01:31:52 EET 2013	7168530	2	Garbage collection optimized for throughput Young Collector	94	1.0	767	11.0	7111664	11.0	67108864	67108864	3221225472	41698984
119	Thu Feb 07 01:31:55 EET 2013	7173915	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749907	18.0	67108864	67108864	3221225472	44145992
119	Thu Feb 07 01:31:55 EET 2013	7171781	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450173	24.0	67108864	67108864	3221225472	43820264
119	Thu Feb 07 01:31:55 EET 2013	7173915	1	Garbage collection optimized for throughput Young Collector	94	0.0	595	0.0	7113780	9.0	67108864	67108864	3221225472	44145992
119	Thu Feb 07 01:31:55 EET 2013	7171783	2	Garbage collection optimized for throughput Young Collector	94	1.0	767	11.0	7111664	11.0	67108864	67108864	3221225472	43820264
120	Thu Feb 07 01:32:52 EET 2013	7230856	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	31345952
120	Thu Feb 07 01:32:52 EET 2013	7228645	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	39098720
120	Thu Feb 07 01:32:52 EET 2013	7230859	1	Garbage collection optimized for throughput Young Collector	95	1.0	599	4.0	7230827	4.0	67108864	67108864	3221225472	32794832
120	Thu Feb 07 01:32:52 EET 2013	7228645	2	Garbage collection optimized for throughput Young Collector	95	1.0	771	4.0	7171822	4.0	67108864	67108864	3221225472	39098720
120	Thu Feb 07 01:32:55 EET 2013	7234030	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	46139752
120	Thu Feb 07 01:32:55 EET 2013	7231897	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	42803536
120	Thu Feb 07 01:32:55 EET 2013	7234030	1	Garbage collection optimized for throughput Young Collector	95	1.0	599	4.0	7230827	4.0	67108864	67108864	3221225472	46139752
120	Thu Feb 07 01:32:55 EET 2013	7231900	2	Garbage collection optimized for throughput Young Collector	95	1.0	771	4.0	7171822	4.0	67108864	67108864	3221225472	42803536
121	Thu Feb 07 01:33:52 EET 2013	7290966	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	29974720
121	Thu Feb 07 01:33:52 EET 2013	7288801	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	36752872
121	Thu Feb 07 01:33:52 EET 2013	7290976	1	Garbage collection optimized for throughput Young Collector	96	1.0	604	5.0	7290955	5.0	67108864	67108864	3221225472	29974720
121	Thu Feb 07 01:33:52 EET 2013	7288801	2	Garbage collection optimized for throughput Young Collector	96	1.0	775	4.0	7231961	4.0	67108864	67108864	3221225472	36752872
121	Thu Feb 07 01:33:55 EET 2013	7294156	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	40016672
121	Thu Feb 07 01:33:55 EET 2013	7292026	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	43232376
121	Thu Feb 07 01:33:55 EET 2013	7294156	1	Garbage collection optimized for throughput Young Collector	96	1.0	604	5.0	7290955	5.0	67108864	67108864	3221225472	40016672
121	Thu Feb 07 01:33:55 EET 2013	7292028	2	Garbage collection optimized for throughput Young Collector	96	1.0	775	4.0	7231961	4.0	67108864	67108864	3221225472	43530472
122	Thu Feb 07 01:34:52 EET 2013	7351089	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	45651080
122	Thu Feb 07 01:34:52 EET 2013	7348927	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	50829064
122	Thu Feb 07 01:34:52 EET 2013	7351105	1	Garbage collection optimized for throughput Young Collector	96	0.0	604	0.0	7290955	5.0	67108864	67108864	3221225472	46945976
122	Thu Feb 07 01:34:52 EET 2013	7348927	2	Garbage collection optimized for throughput Young Collector	96	0.0	775	0.0	7231961	4.0	67108864	67108864	3221225472	50829064
122	Thu Feb 07 01:34:55 EET 2013	7354269	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	40198448
122	Thu Feb 07 01:34:55 EET 2013	7352174	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	40838536
122	Thu Feb 07 01:34:55 EET 2013	7354269	1	Garbage collection optimized for throughput Young Collector	97	1.0	610	6.0	7351111	6.0	67108864	67108864	3221225472	40198448
122	Thu Feb 07 01:34:55 EET 2013	7352177	2	Garbage collection optimized for throughput Young Collector	97	1.0	780	5.0	7352111	5.0	67108864	67108864	3221225472	40838536
123	Thu Feb 07 01:35:52 EET 2013	7411218	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	43155984
123	Thu Feb 07 01:35:52 EET 2013	7409020	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	51644928
123	Thu Feb 07 01:35:52 EET 2013	7411220	1	Garbage collection optimized for throughput Young Collector	97	1.0	610	6.0	7351111	6.0	67108864	67108864	3221225472	43155984
123	Thu Feb 07 01:35:52 EET 2013	7409020	2	Garbage collection optimized for throughput Young Collector	97	1.0	780	5.0	7352111	5.0	67108864	67108864	3221225472	51644928
123	Thu Feb 07 01:35:55 EET 2013	7414441	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	37463784
123	Thu Feb 07 01:35:55 EET 2013	7412306	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	35385728
123	Thu Feb 07 01:35:55 EET 2013	7414441	1	Garbage collection optimized for throughput Young Collector	98	1.0	615	5.0	7411241	5.0	67108864	67108864	3221225472	37463784
123	Thu Feb 07 01:35:55 EET 2013	7412308	2	Garbage collection optimized for throughput Young Collector	98	1.0	784	4.0	7412283	4.0	67108864	67108864	3221225472	37427456
124	Thu Feb 07 01:36:52 EET 2013	7471335	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	41863600
124	Thu Feb 07 01:36:52 EET 2013	7469132	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	45407272
124	Thu Feb 07 01:36:52 EET 2013	7471338	1	Garbage collection optimized for throughput Young Collector	98	1.0	615	5.0	7411241	5.0	67108864	67108864	3221225472	41863600
124	Thu Feb 07 01:36:52 EET 2013	7469132	2	Garbage collection optimized for throughput Young Collector	98	1.0	784	4.0	7412283	4.0	67108864	67108864	3221225472	45407272
124	Thu Feb 07 01:36:55 EET 2013	7474550	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749920	18.0	67108864	67108864	3221225472	36277488
124	Thu Feb 07 01:36:55 EET 2013	7472418	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450186	24.0	67108864	67108864	3221225472	52426616
124	Thu Feb 07 01:36:55 EET 2013	7474550	1	Garbage collection optimized for throughput Young Collector	99	1.0	620	5.0	7471380	4.0	67108864	67108864	3221225472	36277488
124	Thu Feb 07 01:36:55 EET 2013	7472421	2	Garbage collection optimized for throughput Young Collector	98	0.0	784	0.0	7412283	4.0	67108864	67108864	3221225472	52426616
125	Thu Feb 07 01:37:52 EET 2013	7531454	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	42699680
125	Thu Feb 07 01:37:52 EET 2013	7529250	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	45926440
125	Thu Feb 07 01:37:52 EET 2013	7531457	1	Garbage collection optimized for throughput Young Collector	99	1.0	620	5.0	7471394	4.0	67108864	67108864	3221225472	42699680
125	Thu Feb 07 01:37:52 EET 2013	7529250	2	Garbage collection optimized for throughput Young Collector	99	1.0	797	13.0	7472427	13.0	67108864	67108864	3221225472	45926440
125	Thu Feb 07 01:37:56 EET 2013	7534682	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	48906832
125	Thu Feb 07 01:37:56 EET 2013	7532548	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	51867880
125	Thu Feb 07 01:37:56 EET 2013	7534682	1	Garbage collection optimized for throughput Young Collector	99	0.0	620	0.0	7471394	4.0	67108864	67108864	3221225472	48906832
125	Thu Feb 07 01:37:56 EET 2013	7532551	2	Garbage collection optimized for throughput Young Collector	99	1.0	797	0.0	7472427	13.0	67108864	67108864	3221225472	51867880
126	Thu Feb 07 01:38:52 EET 2013	7591577	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	42941680
126	Thu Feb 07 01:38:52 EET 2013	7589369	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	46436816
126	Thu Feb 07 01:38:52 EET 2013	7591579	1	Garbage collection optimized for throughput Young Collector	100	1.0	624	4.0	7591542	5.0	67108864	67108864	3221225472	42941680
126	Thu Feb 07 01:38:52 EET 2013	7589369	2	Garbage collection optimized for throughput Young Collector	100	1.0	804	7.0	7532571	7.0	67108864	67108864	3221225472	46436816
126	Thu Feb 07 01:38:56 EET 2013	7594804	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	50517584
126	Thu Feb 07 01:38:56 EET 2013	7592669	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	46990160
126	Thu Feb 07 01:38:56 EET 2013	7594804	1	Garbage collection optimized for throughput Young Collector	100	1.0	624	4.0	7591542	5.0	67108864	67108864	3221225472	50517584
126	Thu Feb 07 01:38:56 EET 2013	7592672	2	Garbage collection optimized for throughput Young Collector	100	1.0	804	7.0	7532571	7.0	67108864	67108864	3221225472	48757304
127	Thu Feb 07 01:39:52 EET 2013	7651702	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	34364336
127	Thu Feb 07 01:39:52 EET 2013	7649489	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	43908392
127	Thu Feb 07 01:39:52 EET 2013	7651705	1	Garbage collection optimized for throughput Young Collector	101	1.0	629	5.0	7651684	5.0	67108864	67108864	3221225472	34364336
127	Thu Feb 07 01:39:52 EET 2013	7649489	2	Garbage collection optimized for throughput Young Collector	101	1.0	809	5.0	7592708	5.0	67108864	67108864	3221225472	43908392
127	Thu Feb 07 01:39:56 EET 2013	7654957	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	44406288
127	Thu Feb 07 01:39:56 EET 2013	7652810	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	47645712
127	Thu Feb 07 01:39:56 EET 2013	7654957	1	Garbage collection optimized for throughput Young Collector	101	1.0	629	5.0	7651684	5.0	67108864	67108864	3221225472	44406288
127	Thu Feb 07 01:39:56 EET 2013	7652813	2	Garbage collection optimized for throughput Young Collector	101	1.0	809	5.0	7592708	5.0	67108864	67108864	3221225472	47645712
128	Thu Feb 07 01:40:53 EET 2013	7711813	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	50425064
128	Thu Feb 07 01:40:53 EET 2013	7709648	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	54919208
128	Thu Feb 07 01:40:53 EET 2013	7711824	1	Garbage collection optimized for throughput Young Collector	101	0.0	629	0.0	7651684	5.0	67108864	67108864	3221225472	51473624
128	Thu Feb 07 01:40:53 EET 2013	7709648	2	Garbage collection optimized for throughput Young Collector	101	0.0	809	0.0	7592708	5.0	67108864	67108864	3221225472	54919208
128	Thu Feb 07 01:40:56 EET 2013	7715090	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	45054304
