Batch Counter	Report Time	JVM Uptime	Node Id	GC Name	CollectionCount	Delta Collection Count	CollectionTime	Delta Collection Time	Last GC Start Time	Last GC Duration Millis	Heap Committed	Heap Init	Heap Max	Heap Used
48	Thu Feb 07 00:20:43 EET 2013	2901780	1	Garbage collection optimized for throughput Young Collector	35	1.0	270	4.0	2901754	4.0	67108864	67108864	3221225472	29117240
48	Thu Feb 07 00:20:43 EET 2013	2899571	2	Garbage collection optimized for throughput Young Collector	34	1.0	341	5.0	2841961	5.0	67108864	67108864	3221225472	43380504
48	Thu Feb 07 00:20:45 EET 2013	2904286	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601086	17.0	67108864	67108864	3221225472	36952680
48	Thu Feb 07 00:20:45 EET 2013	2902161	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601275	19.0	67108864	67108864	3221225472	29356640
48	Thu Feb 07 00:20:45 EET 2013	2904286	1	Garbage collection optimized for throughput Young Collector	35	1.0	270	4.0	2901754	4.0	67108864	67108864	3221225472	36952680
48	Thu Feb 07 00:20:45 EET 2013	2902166	2	Garbage collection optimized for throughput Young Collector	35	1.0	345	4.0	2902127	4.0	67108864	67108864	3221225472	29356640
49	Thu Feb 07 00:21:43 EET 2013	2961905	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601086	17.0	67108864	67108864	3221225472	44078104
49	Thu Feb 07 00:21:43 EET 2013	2959693	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601275	19.0	67108864	67108864	3221225472	42833544
49	Thu Feb 07 00:21:43 EET 2013	2961908	1	Garbage collection optimized for throughput Young Collector	35	0.0	270	0.0	2901754	4.0	67108864	67108864	3221225472	44078104
49	Thu Feb 07 00:21:43 EET 2013	2959693	2	Garbage collection optimized for throughput Young Collector	35	1.0	345	4.0	2902127	4.0	67108864	67108864	3221225472	42833544
49	Thu Feb 07 00:21:45 EET 2013	2964427	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601086	17.0	67108864	67108864	3221225472	37527376
49	Thu Feb 07 00:21:45 EET 2013	2962305	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601275	19.0	67108864	67108864	3221225472	27787768
49	Thu Feb 07 00:21:45 EET 2013	2964427	1	Garbage collection optimized for throughput Young Collector	36	1.0	274	4.0	2961901	4.0	67108864	67108864	3221225472	37527376
49	Thu Feb 07 00:21:45 EET 2013	2962309	2	Garbage collection optimized for throughput Young Collector	36	1.0	349	4.0	2962284	5.0	67108864	67108864	3221225472	27787768
50	Thu Feb 07 00:22:43 EET 2013	3022030	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	43575296
50	Thu Feb 07 00:22:43 EET 2013	3019827	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	37712760
50	Thu Feb 07 00:22:43 EET 2013	3022033	1	Garbage collection optimized for throughput Young Collector	36	1.0	274	0.0	2961915	4.0	67108864	67108864	3221225472	43575296
50	Thu Feb 07 00:22:43 EET 2013	3019827	2	Garbage collection optimized for throughput Young Collector	36	1.0	349	4.0	2962298	5.0	67108864	67108864	3221225472	37712760
50	Thu Feb 07 00:22:45 EET 2013	3024560	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	38000768
50	Thu Feb 07 00:22:45 EET 2013	3022432	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	44737312
50	Thu Feb 07 00:22:45 EET 2013	3024560	1	Garbage collection optimized for throughput Young Collector	37	1.0	278	4.0	3022057	5.0	67108864	67108864	3221225472	38000768
50	Thu Feb 07 00:22:45 EET 2013	3022435	2	Garbage collection optimized for throughput Young Collector	36	0.0	349	0.0	2962298	5.0	67108864	67108864	3221225472	44737312
51	Thu Feb 07 00:23:43 EET 2013	3082162	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	40929936
51	Thu Feb 07 00:23:43 EET 2013	3079955	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	38309992
51	Thu Feb 07 00:23:43 EET 2013	3082165	1	Garbage collection optimized for throughput Young Collector	37	1.0	278	4.0	3022057	5.0	67108864	67108864	3221225472	40929936
51	Thu Feb 07 00:23:43 EET 2013	3079955	2	Garbage collection optimized for throughput Young Collector	37	1.0	358	9.0	3022442	9.0	67108864	67108864	3221225472	38309992
51	Thu Feb 07 00:23:46 EET 2013	3084692	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	36719064
51	Thu Feb 07 00:23:46 EET 2013	3082564	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	42336000
51	Thu Feb 07 00:23:46 EET 2013	3084692	1	Garbage collection optimized for throughput Young Collector	38	1.0	284	6.0	3082205	6.0	67108864	67108864	3221225472	36719064
51	Thu Feb 07 00:23:46 EET 2013	3082567	2	Garbage collection optimized for throughput Young Collector	37	1.0	358	9.0	3022442	9.0	67108864	67108864	3221225472	42336000
52	Thu Feb 07 00:24:43 EET 2013	3142295	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	39565824
52	Thu Feb 07 00:24:43 EET 2013	3140095	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	38792560
52	Thu Feb 07 00:24:43 EET 2013	3142297	1	Garbage collection optimized for throughput Young Collector	38	1.0	284	6.0	3082205	6.0	67108864	67108864	3221225472	39565824
52	Thu Feb 07 00:24:43 EET 2013	3140095	2	Garbage collection optimized for throughput Young Collector	38	1.0	364	6.0	3082595	6.0	67108864	67108864	3221225472	38792560
52	Thu Feb 07 00:24:46 EET 2013	3144825	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	46893008
52	Thu Feb 07 00:24:46 EET 2013	3142700	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	39693232
52	Thu Feb 07 00:24:46 EET 2013	3144825	1	Garbage collection optimized for throughput Young Collector	38	0.0	284	0.0	3082205	6.0	67108864	67108864	3221225472	46893008
52	Thu Feb 07 00:24:46 EET 2013	3142703	2	Garbage collection optimized for throughput Young Collector	38	1.0	364	6.0	3082595	6.0	67108864	67108864	3221225472	41792400
53	Thu Feb 07 00:25:43 EET 2013	3202409	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	40446928
53	Thu Feb 07 00:25:43 EET 2013	3200208	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	37875328
53	Thu Feb 07 00:25:43 EET 2013	3202412	1	Garbage collection optimized for throughput Young Collector	39	1.0	288	4.0	3160886	4.0	67108864	67108864	3221225472	40446928
53	Thu Feb 07 00:25:43 EET 2013	3200208	2	Garbage collection optimized for throughput Young Collector	39	1.0	368	4.0	3142744	4.0	67108864	67108864	3221225472	37875328
53	Thu Feb 07 00:25:46 EET 2013	3204960	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	44710368
53	Thu Feb 07 00:25:46 EET 2013	3202832	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	40564776
53	Thu Feb 07 00:25:46 EET 2013	3204960	1	Garbage collection optimized for throughput Young Collector	39	1.0	288	4.0	3160886	4.0	67108864	67108864	3221225472	44710368
53	Thu Feb 07 00:25:46 EET 2013	3202835	2	Garbage collection optimized for throughput Young Collector	39	1.0	368	4.0	3142744	4.0	67108864	67108864	3221225472	40564776
54	Thu Feb 07 00:26:43 EET 2013	3262540	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	33689120
54	Thu Feb 07 00:26:43 EET 2013	3260325	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	47820728
54	Thu Feb 07 00:26:43 EET 2013	3262543	1	Garbage collection optimized for throughput Young Collector	40	1.0	292	4.0	3262500	4.0	67108864	67108864	3221225472	34968208
54	Thu Feb 07 00:26:43 EET 2013	3260325	2	Garbage collection optimized for throughput Young Collector	40	1.0	373	5.0	3260315	5.0	67108864	67108864	3221225472	47820728
54	Thu Feb 07 00:26:46 EET 2013	3265083	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601099	17.0	67108864	67108864	3221225472	47234624
54	Thu Feb 07 00:26:46 EET 2013	3262955	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601288	19.0	67108864	67108864	3221225472	41397880
54	Thu Feb 07 00:26:46 EET 2013	3265083	1	Garbage collection optimized for throughput Young Collector	40	1.0	292	4.0	3262500	4.0	67108864	67108864	3221225472	47234624
54	Thu Feb 07 00:26:46 EET 2013	3262958	2	Garbage collection optimized for throughput Young Collector	40	1.0	373	5.0	3260315	5.0	67108864	67108864	3221225472	41397880
55	Thu Feb 07 00:27:43 EET 2013	3322661	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	31984432
55	Thu Feb 07 00:27:43 EET 2013	3320456	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	48712032
55	Thu Feb 07 00:27:43 EET 2013	3322664	1	Garbage collection optimized for throughput Young Collector	41	1.0	296	4.0	3322647	4.0	67108864	67108864	3221225472	31984432
55	Thu Feb 07 00:27:43 EET 2013	3320456	2	Garbage collection optimized for throughput Young Collector	40	0.0	373	0.0	3260329	5.0	67108864	67108864	3221225472	48712032
55	Thu Feb 07 00:27:46 EET 2013	3325205	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	41919040
55	Thu Feb 07 00:27:46 EET 2013	3323079	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	38331600
55	Thu Feb 07 00:27:46 EET 2013	3325205	1	Garbage collection optimized for throughput Young Collector	41	1.0	296	4.0	3322647	4.0	67108864	67108864	3221225472	41919040
55	Thu Feb 07 00:27:46 EET 2013	3323082	2	Garbage collection optimized for throughput Young Collector	41	1.0	379	6.0	3323046	6.0	67108864	67108864	3221225472	38331600
56	Thu Feb 07 00:28:44 EET 2013	3382779	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	47856280
56	Thu Feb 07 00:28:44 EET 2013	3380573	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	49322912
56	Thu Feb 07 00:28:44 EET 2013	3382787	1	Garbage collection optimized for throughput Young Collector	41	0.0	296	0.0	3322647	4.0	67108864	67108864	3221225472	48904840
56	Thu Feb 07 00:28:44 EET 2013	3380573	2	Garbage collection optimized for throughput Young Collector	41	1.0	379	6.0	3323046	6.0	67108864	67108864	3221225472	49322912
56	Thu Feb 07 00:28:46 EET 2013	3385343	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	42369368
56	Thu Feb 07 00:28:46 EET 2013	3383228	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	35250256
56	Thu Feb 07 00:28:46 EET 2013	3385343	1	Garbage collection optimized for throughput Young Collector	42	1.0	301	5.0	3382789	4.0	67108864	67108864	3221225472	42369368
56	Thu Feb 07 00:28:46 EET 2013	3383231	2	Garbage collection optimized for throughput Young Collector	42	1.0	383	4.0	3383192	4.0	67108864	67108864	3221225472	36823096
57	Thu Feb 07 00:29:44 EET 2013	3442917	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	48427416
57	Thu Feb 07 00:29:44 EET 2013	3440710	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	43202192
57	Thu Feb 07 00:29:44 EET 2013	3442919	1	Garbage collection optimized for throughput Young Collector	42	1.0	301	0.0	3382789	4.0	67108864	67108864	3221225472	48427416
57	Thu Feb 07 00:29:44 EET 2013	3440710	2	Garbage collection optimized for throughput Young Collector	42	1.0	383	4.0	3383192	4.0	67108864	67108864	3221225472	43202192
57	Thu Feb 07 00:29:46 EET 2013	3445518	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	43326928
57	Thu Feb 07 00:29:46 EET 2013	3443388	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	50186024
57	Thu Feb 07 00:29:46 EET 2013	3445518	1	Garbage collection optimized for throughput Young Collector	43	1.0	306	5.0	3442934	5.0	67108864	67108864	3221225472	43326928
57	Thu Feb 07 00:29:46 EET 2013	3443390	2	Garbage collection optimized for throughput Young Collector	42	0.0	383	0.0	3383192	4.0	67108864	67108864	3221225472	32256072
58	Thu Feb 07 00:30:44 EET 2013	3503038	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	43652832
58	Thu Feb 07 00:30:44 EET 2013	3500835	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	43753904
58	Thu Feb 07 00:30:44 EET 2013	3503042	1	Garbage collection optimized for throughput Young Collector	43	1.0	306	5.0	3442934	5.0	67108864	67108864	3221225472	45752000
58	Thu Feb 07 00:30:44 EET 2013	3500835	2	Garbage collection optimized for throughput Young Collector	43	1.0	387	4.0	3443385	3.0	67108864	67108864	3221225472	43753904
58	Thu Feb 07 00:30:46 EET 2013	3505640	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	40029736
58	Thu Feb 07 00:30:46 EET 2013	3503512	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	50792624
58	Thu Feb 07 00:30:46 EET 2013	3505640	1	Garbage collection optimized for throughput Young Collector	44	1.0	310	4.0	3503072	4.0	67108864	67108864	3221225472	40029736
58	Thu Feb 07 00:30:46 EET 2013	3503514	2	Garbage collection optimized for throughput Young Collector	43	0.0	387	0.0	3443385	3.0	67108864	67108864	3221225472	50792624
59	Thu Feb 07 00:31:44 EET 2013	3563165	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	44366088
59	Thu Feb 07 00:31:44 EET 2013	3560960	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	44734608
59	Thu Feb 07 00:31:44 EET 2013	3563168	1	Garbage collection optimized for throughput Young Collector	44	1.0	310	4.0	3503072	4.0	67108864	67108864	3221225472	44366088
59	Thu Feb 07 00:31:44 EET 2013	3560960	2	Garbage collection optimized for throughput Young Collector	44	1.0	394	7.0	3503525	7.0	67108864	67108864	3221225472	44734608
59	Thu Feb 07 00:31:47 EET 2013	3565773	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601112	17.0	67108864	67108864	3221225472	51632920
59	Thu Feb 07 00:31:47 EET 2013	3563644	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601301	19.0	67108864	67108864	3221225472	47153880
59	Thu Feb 07 00:31:47 EET 2013	3565773	1	Garbage collection optimized for throughput Young Collector	44	0.0	310	0.0	3503072	4.0	67108864	67108864	3221225472	51632920
59	Thu Feb 07 00:31:47 EET 2013	3563647	2	Garbage collection optimized for throughput Young Collector	44	1.0	394	7.0	3503525	7.0	67108864	67108864	3221225472	47153880
60	Thu Feb 07 00:32:44 EET 2013	3623281	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	45212936
60	Thu Feb 07 00:32:44 EET 2013	3621081	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	45125472
60	Thu Feb 07 00:32:44 EET 2013	3623284	1	Garbage collection optimized for throughput Young Collector	45	1.0	315	5.0	3576896	4.0	67108864	67108864	3221225472	45212936
60	Thu Feb 07 00:32:44 EET 2013	3621081	2	Garbage collection optimized for throughput Young Collector	45	1.0	399	5.0	3563683	5.0	67108864	67108864	3221225472	45125472
60	Thu Feb 07 00:32:47 EET 2013	3625901	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	49443544
60	Thu Feb 07 00:32:47 EET 2013	3623769	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	45997912
60	Thu Feb 07 00:32:47 EET 2013	3625901	1	Garbage collection optimized for throughput Young Collector	45	1.0	315	5.0	3576896	4.0	67108864	67108864	3221225472	49443544
60	Thu Feb 07 00:32:47 EET 2013	3623772	2	Garbage collection optimized for throughput Young Collector	45	1.0	399	5.0	3563683	5.0	67108864	67108864	3221225472	45997912
61	Thu Feb 07 00:33:44 EET 2013	3683401	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	41812280
61	Thu Feb 07 00:33:44 EET 2013	3681193	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	42752984
61	Thu Feb 07 00:33:44 EET 2013	3683405	1	Garbage collection optimized for throughput Young Collector	46	1.0	320	5.0	3683368	5.0	67108864	67108864	3221225472	41812280
61	Thu Feb 07 00:33:44 EET 2013	3681193	2	Garbage collection optimized for throughput Young Collector	46	1.0	403	4.0	3623828	4.0	67108864	67108864	3221225472	42752984
61	Thu Feb 07 00:33:47 EET 2013	3686026	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	52041928
61	Thu Feb 07 00:33:47 EET 2013	3683897	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	46951272
61	Thu Feb 07 00:33:47 EET 2013	3686026	1	Garbage collection optimized for throughput Young Collector	46	1.0	320	5.0	3683368	5.0	67108864	67108864	3221225472	52041928
61	Thu Feb 07 00:33:47 EET 2013	3683900	2	Garbage collection optimized for throughput Young Collector	46	1.0	403	4.0	3623828	4.0	67108864	67108864	3221225472	46951272
62	Thu Feb 07 00:34:44 EET 2013	3743531	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	36913168
62	Thu Feb 07 00:34:44 EET 2013	3741325	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	54271408
62	Thu Feb 07 00:34:44 EET 2013	3743534	1	Garbage collection optimized for throughput Young Collector	47	1.0	323	3.0	3743514	4.0	67108864	67108864	3221225472	36913168
62	Thu Feb 07 00:34:44 EET 2013	3741325	2	Garbage collection optimized for throughput Young Collector	46	0.0	403	0.0	3623828	4.0	67108864	67108864	3221225472	54271408
62	Thu Feb 07 00:34:47 EET 2013	3746150	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	46847776
62	Thu Feb 07 00:34:47 EET 2013	3744027	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	43929560
62	Thu Feb 07 00:34:47 EET 2013	3746150	1	Garbage collection optimized for throughput Young Collector	47	1.0	323	3.0	3743514	4.0	67108864	67108864	3221225472	46847776
62	Thu Feb 07 00:34:47 EET 2013	3744030	2	Garbage collection optimized for throughput Young Collector	47	1.0	409	6.0	3743981	6.0	67108864	67108864	3221225472	43929560
63	Thu Feb 07 00:35:44 EET 2013	3803677	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	54029144
63	Thu Feb 07 00:35:44 EET 2013	3801471	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	55012544
63	Thu Feb 07 00:35:44 EET 2013	3803680	1	Garbage collection optimized for throughput Young Collector	47	0.0	323	0.0	3743514	4.0	67108864	67108864	3221225472	54029144
63	Thu Feb 07 00:35:44 EET 2013	3801471	2	Garbage collection optimized for throughput Young Collector	47	1.0	409	6.0	3743981	6.0	67108864	67108864	3221225472	55012544
63	Thu Feb 07 00:35:47 EET 2013	3806281	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	47638112
63	Thu Feb 07 00:35:47 EET 2013	3804154	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	38861856
63	Thu Feb 07 00:35:47 EET 2013	3806281	1	Garbage collection optimized for throughput Young Collector	48	1.0	330	7.0	3803677	7.0	67108864	67108864	3221225472	47638112
63	Thu Feb 07 00:35:47 EET 2013	3804157	2	Garbage collection optimized for throughput Young Collector	48	1.0	414	5.0	3804122	5.0	67108864	67108864	3221225472	40919512
64	Thu Feb 07 00:36:45 EET 2013	3863801	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	53630552
64	Thu Feb 07 00:36:45 EET 2013	3861598	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	48743240
64	Thu Feb 07 00:36:45 EET 2013	3863804	1	Garbage collection optimized for throughput Young Collector	48	1.0	330	7.0	3803677	7.0	67108864	67108864	3221225472	53630552
64	Thu Feb 07 00:36:45 EET 2013	3861598	2	Garbage collection optimized for throughput Young Collector	48	1.0	414	5.0	3804122	5.0	67108864	67108864	3221225472	48743240
64	Thu Feb 07 00:36:47 EET 2013	3866404	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601125	17.0	67108864	67108864	3221225472	45826840
64	Thu Feb 07 00:36:47 EET 2013	3864309	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601314	19.0	67108864	67108864	3221225472	37761984
64	Thu Feb 07 00:36:47 EET 2013	3866404	1	Garbage collection optimized for throughput Young Collector	49	1.0	335	5.0	3863818	6.0	67108864	67108864	3221225472	45826840
64	Thu Feb 07 00:36:47 EET 2013	3864313	2	Garbage collection optimized for throughput Young Collector	49	1.0	422	8.0	3864287	8.0	67108864	67108864	3221225472	39334824
65	Thu Feb 07 00:37:45 EET 2013	3923927	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	48720328
65	Thu Feb 07 00:37:45 EET 2013	3921722	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	49259816
65	Thu Feb 07 00:37:45 EET 2013	3923930	1	Garbage collection optimized for throughput Young Collector	49	1.0	335	5.0	3863831	6.0	67108864	67108864	3221225472	50819496
65	Thu Feb 07 00:37:45 EET 2013	3921722	2	Garbage collection optimized for throughput Young Collector	49	1.0	422	8.0	3864300	8.0	67108864	67108864	3221225472	49259816
65	Thu Feb 07 00:37:47 EET 2013	3926564	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	46588928
65	Thu Feb 07 00:37:47 EET 2013	3924432	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	56355992
65	Thu Feb 07 00:37:47 EET 2013	3926564	1	Garbage collection optimized for throughput Young Collector	50	1.0	340	5.0	3923969	5.0	67108864	67108864	3221225472	46588928
65	Thu Feb 07 00:37:47 EET 2013	3924435	2	Garbage collection optimized for throughput Young Collector	49	0.0	422	0.0	3864300	8.0	67108864	67108864	3221225472	56355992
66	Thu Feb 07 00:38:45 EET 2013	3984049	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	49483256
66	Thu Feb 07 00:38:45 EET 2013	3981848	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	50056040
66	Thu Feb 07 00:38:45 EET 2013	3984052	1	Garbage collection optimized for throughput Young Collector	50	1.0	340	5.0	3923969	5.0	67108864	67108864	3221225472	49483256
66	Thu Feb 07 00:38:45 EET 2013	3981848	2	Garbage collection optimized for throughput Young Collector	50	1.0	431	9.0	3924448	8.0	67108864	67108864	3221225472	50056040
66	Thu Feb 07 00:38:48 EET 2013	3986699	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	56834824
66	Thu Feb 07 00:38:48 EET 2013	3984565	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	56008920
66	Thu Feb 07 00:38:48 EET 2013	3986699	1	Garbage collection optimized for throughput Young Collector	50	0.0	340	0.0	3923969	5.0	67108864	67108864	3221225472	56834824
66	Thu Feb 07 00:38:48 EET 2013	3984568	2	Garbage collection optimized for throughput Young Collector	50	1.0	431	9.0	3924448	8.0	67108864	67108864	3221225472	56008920
67	Thu Feb 07 00:39:45 EET 2013	4044171	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	50365040
67	Thu Feb 07 00:39:45 EET 2013	4041968	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	50908952
67	Thu Feb 07 00:39:45 EET 2013	4044174	1	Garbage collection optimized for throughput Young Collector	51	1.0	345	5.0	4044113	5.0	67108864	67108864	3221225472	50365040
67	Thu Feb 07 00:39:45 EET 2013	4041968	2	Garbage collection optimized for throughput Young Collector	51	1.0	436	5.0	3984593	5.0	67108864	67108864	3221225472	50908952
67	Thu Feb 07 00:39:48 EET 2013	4046824	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	57749544
67	Thu Feb 07 00:39:48 EET 2013	4044691	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	51252776
67	Thu Feb 07 00:39:48 EET 2013	4046824	1	Garbage collection optimized for throughput Young Collector	51	1.0	345	5.0	4044113	5.0	67108864	67108864	3221225472	57749544
67	Thu Feb 07 00:39:48 EET 2013	4044694	2	Garbage collection optimized for throughput Young Collector	51	1.0	436	5.0	3984593	5.0	67108864	67108864	3221225472	53351944
68	Thu Feb 07 00:40:45 EET 2013	4104293	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	43706616
68	Thu Feb 07 00:40:45 EET 2013	4102088	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	51299192
68	Thu Feb 07 00:40:45 EET 2013	4104296	1	Garbage collection optimized for throughput Young Collector	52	1.0	348	3.0	4104258	3.0	67108864	67108864	3221225472	44987784
68	Thu Feb 07 00:40:45 EET 2013	4102088	2	Garbage collection optimized for throughput Young Collector	52	1.0	441	5.0	4044731	5.0	67108864	67108864	3221225472	51299192
68	Thu Feb 07 00:40:48 EET 2013	4106948	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	58335952
