Batch Counter	Report Time	RefreshTime	Node Id	Tx Success	Rx Success	PacketsSent	Current Packets Sent	PacketsResent	Current Packet Resent	PacketsRepeated	Current Repeated	PacketsReceived	Current Packets Received
130	Thu Feb 07 01:42:56 EET 2013	Thu Feb 07 01:42:56 EET 2013	2	1.0	1.0	4145	31.0	0	0.0	0	0.0	11959	75.0
131	Thu Feb 07 01:43:53 EET 2013	Thu Feb 07 01:43:53 EET 2013	1	1.0	1.0	12025	91.0	0	0.0	0	0.0	12063	91.0
131	Thu Feb 07 01:43:53 EET 2013	Thu Feb 07 01:43:53 EET 2013	2	1.0	1.0	4148	32.0	0	0.0	0	0.0	12036	92.0
131	Thu Feb 07 01:43:56 EET 2013	Thu Feb 07 01:43:56 EET 2013	1	1.0	1.0	12029	92.0	0	0.0	0	0.0	12068	92.0
131	Thu Feb 07 01:43:56 EET 2013	Thu Feb 07 01:43:56 EET 2013	2	1.0	1.0	4177	32.0	0	0.0	0	0.0	12068	109.0
132	Thu Feb 07 01:44:53 EET 2013	Thu Feb 07 01:44:53 EET 2013	1	1.0	1.0	12117	91.0	0	0.0	0	0.0	12155	92.0
132	Thu Feb 07 01:44:53 EET 2013	Thu Feb 07 01:44:53 EET 2013	2	1.0	1.0	4179	31.0	0	0.0	0	0.0	12127	91.0
132	Thu Feb 07 01:44:56 EET 2013	Thu Feb 07 01:44:56 EET 2013	1	1.0	1.0	12121	92.0	0	0.0	0	0.0	12160	92.0
132	Thu Feb 07 01:44:56 EET 2013	Thu Feb 07 01:44:56 EET 2013	2	1.0	1.0	4208	31.0	0	0.0	0	0.0	12159	91.0
133	Thu Feb 07 01:45:53 EET 2013	Thu Feb 07 01:45:53 EET 2013	1	1.0	1.0	12208	91.0	0	0.0	0	0.0	12246	91.0
133	Thu Feb 07 01:45:53 EET 2013	Thu Feb 07 01:45:53 EET 2013	2	1.0	1.0	4210	31.0	0	0.0	0	0.0	12218	91.0
133	Thu Feb 07 01:45:57 EET 2013	Thu Feb 07 01:45:57 EET 2013	1	1.0	1.0	12212	91.0	0	0.0	0	0.0	12251	91.0
133	Thu Feb 07 01:45:57 EET 2013	Thu Feb 07 01:45:57 EET 2013	2	1.0	1.0	4239	31.0	0	0.0	0	0.0	12250	91.0
134	Thu Feb 07 01:46:53 EET 2013	Thu Feb 07 01:46:53 EET 2013	1	1.0	1.0	12300	92.0	0	0.0	0	0.0	12317	71.0
134	Thu Feb 07 01:46:53 EET 2013	Thu Feb 07 01:46:53 EET 2013	2	1.0	1.0	4241	31.0	0	0.0	0	0.0	12310	92.0
134	Thu Feb 07 01:46:57 EET 2013	Thu Feb 07 01:46:57 EET 2013	1	1.0	1.0	12304	92.0	0	0.0	0	0.0	12342	91.0
134	Thu Feb 07 01:46:57 EET 2013	Thu Feb 07 01:46:57 EET 2013	2	1.0	1.0	4270	31.0	0	0.0	0	0.0	12323	73.0
135	Thu Feb 07 01:47:53 EET 2013	Thu Feb 07 01:47:53 EET 2013	1	1.0	1.0	12392	92.0	0	0.0	0	0.0	12430	113.0
135	Thu Feb 07 01:47:53 EET 2013	Thu Feb 07 01:47:53 EET 2013	2	1.0	1.0	4273	32.0	0	0.0	0	0.0	12402	92.0
135	Thu Feb 07 01:47:57 EET 2013	Thu Feb 07 01:47:57 EET 2013	1	1.0	1.0	12395	91.0	0	0.0	0	0.0	12434	92.0
135	Thu Feb 07 01:47:57 EET 2013	Thu Feb 07 01:47:57 EET 2013	2	1.0	1.0	4302	32.0	0	0.0	0	0.0	12433	110.0
136	Thu Feb 07 01:48:54 EET 2013	Thu Feb 07 01:48:54 EET 2013	1	1.0	1.0	12483	91.0	0	0.0	0	0.0	12521	91.0
136	Thu Feb 07 01:48:54 EET 2013	Thu Feb 07 01:48:54 EET 2013	2	1.0	1.0	4304	31.0	0	0.0	0	0.0	12493	91.0
136	Thu Feb 07 01:48:57 EET 2013	Thu Feb 07 01:48:57 EET 2013	1	1.0	1.0	12486	91.0	0	0.0	0	0.0	12525	91.0
136	Thu Feb 07 01:48:57 EET 2013	Thu Feb 07 01:48:57 EET 2013	2	1.0	1.0	4333	31.0	0	0.0	0	0.0	12524	91.0
137	Thu Feb 07 01:49:54 EET 2013	Thu Feb 07 01:49:54 EET 2013	1	1.0	1.0	12574	91.0	0	0.0	0	0.0	12612	91.0
137	Thu Feb 07 01:49:54 EET 2013	Thu Feb 07 01:49:54 EET 2013	2	1.0	1.0	4335	31.0	0	0.0	0	0.0	12584	91.0
137	Thu Feb 07 01:49:57 EET 2013	Thu Feb 07 01:49:57 EET 2013	1	1.0	1.0	12577	91.0	0	0.0	0	0.0	12616	91.0
137	Thu Feb 07 01:49:57 EET 2013	Thu Feb 07 01:49:57 EET 2013	2	1.0	1.0	4364	31.0	0	0.0	0	0.0	12615	91.0
138	Thu Feb 07 01:50:54 EET 2013	Thu Feb 07 01:50:54 EET 2013	1	1.0	1.0	12665	91.0	0	0.0	0	0.0	12704	92.0
138	Thu Feb 07 01:50:54 EET 2013	Thu Feb 07 01:50:54 EET 2013	2	1.0	1.0	4367	32.0	0	0.0	0	0.0	12675	91.0
138	Thu Feb 07 01:50:57 EET 2013	Thu Feb 07 01:50:57 EET 2013	1	1.0	1.0	12668	91.0	0	0.0	0	0.0	12708	92.0
138	Thu Feb 07 01:50:57 EET 2013	Thu Feb 07 01:50:57 EET 2013	2	1.0	1.0	4396	32.0	0	0.0	0	0.0	12706	91.0
139	Thu Feb 07 01:51:54 EET 2013	Thu Feb 07 01:51:54 EET 2013	1	1.0	1.0	12756	91.0	0	0.0	0	0.0	12795	91.0
139	Thu Feb 07 01:51:54 EET 2013	Thu Feb 07 01:51:54 EET 2013	2	1.0	1.0	4398	31.0	0	0.0	0	0.0	12766	91.0
139	Thu Feb 07 01:51:57 EET 2013	Thu Feb 07 01:51:57 EET 2013	1	1.0	1.0	12759	91.0	0	0.0	0	0.0	12799	91.0
139	Thu Feb 07 01:51:57 EET 2013	Thu Feb 07 01:51:57 EET 2013	2	1.0	1.0	4427	31.0	0	0.0	0	0.0	12797	91.0
140	Thu Feb 07 01:52:54 EET 2013	Thu Feb 07 01:52:54 EET 2013	1	1.0	1.0	12847	91.0	0	0.0	0	0.0	12867	72.0
140	Thu Feb 07 01:52:54 EET 2013	Thu Feb 07 01:52:54 EET 2013	2	1.0	1.0	4429	31.0	0	0.0	0	0.0	12857	91.0
140	Thu Feb 07 01:52:57 EET 2013	Thu Feb 07 01:52:57 EET 2013	1	1.0	1.0	12851	92.0	0	0.0	0	0.0	12890	91.0
140	Thu Feb 07 01:52:57 EET 2013	Thu Feb 07 01:52:57 EET 2013	2	1.0	1.0	4458	31.0	0	0.0	0	0.0	12874	77.0
141	Thu Feb 07 01:53:54 EET 2013	Thu Feb 07 01:53:54 EET 2013	1	1.0	1.0	12939	92.0	0	0.0	0	0.0	12978	92.0
141	Thu Feb 07 01:53:54 EET 2013	Thu Feb 07 01:53:54 EET 2013	2	1.0	1.0	4461	32.0	0	0.0	0	0.0	12949	92.0
141	Thu Feb 07 01:53:58 EET 2013	Thu Feb 07 01:53:58 EET 2013	1	1.0	1.0	12944	93.0	0	0.0	0	0.0	12983	93.0
141	Thu Feb 07 01:53:58 EET 2013	Thu Feb 07 01:53:58 EET 2013	2	1.0	1.0	4490	32.0	0	0.0	0	0.0	12982	108.0
142	Thu Feb 07 01:54:54 EET 2013	Thu Feb 07 01:54:54 EET 2013	1	1.0	1.0	13031	92.0	0	0.0	0	0.0	13069	91.0
142	Thu Feb 07 01:54:54 EET 2013	Thu Feb 07 01:54:54 EET 2013	2	1.0	1.0	4492	31.0	0	0.0	0	0.0	13041	92.0
142	Thu Feb 07 01:54:58 EET 2013	Thu Feb 07 01:54:58 EET 2013	1	1.0	1.0	13035	91.0	0	0.0	0	0.0	13074	91.0
142	Thu Feb 07 01:54:58 EET 2013	Thu Feb 07 01:54:58 EET 2013	2	1.0	1.0	4521	31.0	0	0.0	0	0.0	13073	91.0
143	Thu Feb 07 01:55:54 EET 2013	Thu Feb 07 01:55:54 EET 2013	1	1.0	1.0	13123	92.0	0	0.0	0	0.0	13161	92.0
143	Thu Feb 07 01:55:54 EET 2013	Thu Feb 07 01:55:54 EET 2013	2	1.0	1.0	4523	31.0	0	0.0	0	0.0	13132	91.0
143	Thu Feb 07 01:55:58 EET 2013	Thu Feb 07 01:55:58 EET 2013	1	1.0	1.0	13126	91.0	0	0.0	0	0.0	13165	91.0
143	Thu Feb 07 01:55:58 EET 2013	Thu Feb 07 01:55:58 EET 2013	2	1.0	1.0	4552	31.0	0	0.0	0	0.0	13164	91.0
144	Thu Feb 07 01:56:55 EET 2013	Thu Feb 07 01:56:55 EET 2013	1	1.0	1.0	13214	91.0	0	0.0	0	0.0	13252	91.0
144	Thu Feb 07 01:56:55 EET 2013	Thu Feb 07 01:56:55 EET 2013	2	1.0	1.0	4554	31.0	0	0.0	0	0.0	13224	92.0
144	Thu Feb 07 01:56:58 EET 2013	Thu Feb 07 01:56:58 EET 2013	1	1.0	1.0	13217	91.0	0	0.0	0	0.0	13256	91.0
144	Thu Feb 07 01:56:58 EET 2013	Thu Feb 07 01:56:58 EET 2013	2	1.0	1.0	4583	31.0	0	0.0	0	0.0	13255	91.0
145	Thu Feb 07 01:57:55 EET 2013	Thu Feb 07 01:57:55 EET 2013	1	1.0	1.0	13305	91.0	0	0.0	0	0.0	13343	91.0
145	Thu Feb 07 01:57:55 EET 2013	Thu Feb 07 01:57:55 EET 2013	2	1.0	1.0	4585	31.0	0	0.0	0	0.0	13315	91.0
145	Thu Feb 07 01:57:58 EET 2013	Thu Feb 07 01:57:58 EET 2013	1	1.0	1.0	13308	91.0	0	0.0	0	0.0	13347	91.0
145	Thu Feb 07 01:57:58 EET 2013	Thu Feb 07 01:57:58 EET 2013	2	1.0	1.0	4614	31.0	0	0.0	0	0.0	13346	91.0
146	Thu Feb 07 01:58:55 EET 2013	Thu Feb 07 01:58:55 EET 2013	1	1.0	1.0	13390	85.0	0	0.0	0	0.0	13415	72.0
146	Thu Feb 07 01:58:55 EET 2013	Thu Feb 07 01:58:55 EET 2013	2	1.0	1.0	4616	31.0	0	0.0	0	0.0	13406	91.0
146	Thu Feb 07 01:58:58 EET 2013	Thu Feb 07 01:58:58 EET 2013	1	1.0	1.0	13400	92.0	0	0.0	0	0.0	13438	91.0
146	Thu Feb 07 01:58:58 EET 2013	Thu Feb 07 01:58:58 EET 2013	2	1.0	1.0	4645	31.0	0	0.0	0	0.0	13438	92.0
147	Thu Feb 07 01:59:55 EET 2013	Thu Feb 07 01:59:55 EET 2013	1	1.0	1.0	13488	98.0	0	0.0	0	0.0	13525	110.0
147	Thu Feb 07 01:59:55 EET 2013	Thu Feb 07 01:59:55 EET 2013	2	1.0	1.0	4647	31.0	0	0.0	0	0.0	13498	92.0
147	Thu Feb 07 01:59:58 EET 2013	Thu Feb 07 01:59:58 EET 2013	1	1.0	1.0	13491	91.0	0	0.0	0	0.0	13529	91.0
147	Thu Feb 07 01:59:58 EET 2013	Thu Feb 07 01:59:58 EET 2013	2	1.0	1.0	4676	31.0	0	0.0	0	0.0	13529	91.0
