Batch Counter	Report Time	RefreshTime	Node Id	Tx Success	Rx Success	PacketsSent	Current Packets Sent	PacketsResent	Current Packet Resent	PacketsRepeated	Current Repeated	PacketsReceived	Current Packets Received
71	Thu Feb 07 00:43:45 EET 2013	Thu Feb 07 00:43:45 EET 2013	1	1.0	1.0	6543	92.0	0	0.0	0	0.0	6578	91.0
71	Thu Feb 07 00:43:45 EET 2013	Thu Feb 07 00:43:45 EET 2013	2	1.0	1.0	2269	31.0	0	0.0	0	0.0	6553	92.0
71	Thu Feb 07 00:43:48 EET 2013	Thu Feb 07 00:43:48 EET 2013	1	1.0	1.0	6546	91.0	0	0.0	0	0.0	6582	91.0
71	Thu Feb 07 00:43:48 EET 2013	Thu Feb 07 00:43:48 EET 2013	2	1.0	1.0	2298	31.0	0	0.0	0	0.0	6568	75.0
72	Thu Feb 07 00:44:46 EET 2013	Thu Feb 07 00:44:46 EET 2013	1	1.0	1.0	6634	91.0	0	0.0	0	0.0	6670	92.0
72	Thu Feb 07 00:44:46 EET 2013	Thu Feb 07 00:44:46 EET 2013	2	1.0	1.0	2301	32.0	0	0.0	0	0.0	6644	91.0
72	Thu Feb 07 00:44:48 EET 2013	Thu Feb 07 00:44:48 EET 2013	1	1.0	1.0	6637	91.0	0	0.0	0	0.0	6674	92.0
72	Thu Feb 07 00:44:48 EET 2013	Thu Feb 07 00:44:48 EET 2013	2	1.0	1.0	2330	32.0	0	0.0	0	0.0	6675	107.0
73	Thu Feb 07 00:45:46 EET 2013	Thu Feb 07 00:45:46 EET 2013	1	1.0	1.0	6725	91.0	0	0.0	0	0.0	6761	91.0
73	Thu Feb 07 00:45:46 EET 2013	Thu Feb 07 00:45:46 EET 2013	2	1.0	1.0	2332	31.0	0	0.0	0	0.0	6735	91.0
73	Thu Feb 07 00:45:48 EET 2013	Thu Feb 07 00:45:48 EET 2013	1	1.0	1.0	6728	91.0	0	0.0	0	0.0	6765	91.0
73	Thu Feb 07 00:45:48 EET 2013	Thu Feb 07 00:45:48 EET 2013	2	1.0	1.0	2361	31.0	0	0.0	0	0.0	6766	91.0
74	Thu Feb 07 00:46:46 EET 2013	Thu Feb 07 00:46:46 EET 2013	1	1.0	1.0	6816	91.0	0	0.0	0	0.0	6834	73.0
74	Thu Feb 07 00:46:46 EET 2013	Thu Feb 07 00:46:46 EET 2013	2	1.0	1.0	2363	31.0	0	0.0	0	0.0	6827	92.0
74	Thu Feb 07 00:46:49 EET 2013	Thu Feb 07 00:46:49 EET 2013	1	1.0	1.0	6820	92.0	0	0.0	0	0.0	6856	91.0
74	Thu Feb 07 00:46:49 EET 2013	Thu Feb 07 00:46:49 EET 2013	2	1.0	1.0	2392	31.0	0	0.0	0	0.0	6858	92.0
75	Thu Feb 07 00:47:46 EET 2013	Thu Feb 07 00:47:46 EET 2013	1	1.0	1.0	6909	93.0	0	0.0	0	0.0	6944	110.0
75	Thu Feb 07 00:47:46 EET 2013	Thu Feb 07 00:47:46 EET 2013	2	1.0	1.0	2394	31.0	0	0.0	0	0.0	6919	92.0
75	Thu Feb 07 00:47:49 EET 2013	Thu Feb 07 00:47:49 EET 2013	1	1.0	1.0	6911	91.0	0	0.0	0	0.0	6947	91.0
75	Thu Feb 07 00:47:49 EET 2013	Thu Feb 07 00:47:49 EET 2013	2	1.0	1.0	2423	31.0	0	0.0	0	0.0	6949	91.0
76	Thu Feb 07 00:48:46 EET 2013	Thu Feb 07 00:48:46 EET 2013	1	1.0	1.0	7000	91.0	0	0.0	0	0.0	7014	70.0
76	Thu Feb 07 00:48:46 EET 2013	Thu Feb 07 00:48:46 EET 2013	2	1.0	1.0	2425	31.0	0	0.0	0	0.0	7010	91.0
76	Thu Feb 07 00:48:49 EET 2013	Thu Feb 07 00:48:49 EET 2013	1	1.0	1.0	7004	93.0	0	0.0	0	0.0	7039	92.0
76	Thu Feb 07 00:48:49 EET 2013	Thu Feb 07 00:48:49 EET 2013	2	1.0	1.0	2454	31.0	0	0.0	0	0.0	7042	93.0
77	Thu Feb 07 00:49:46 EET 2013	Thu Feb 07 00:49:46 EET 2013	1	1.0	1.0	7092	92.0	0	0.0	0	0.0	7126	112.0
77	Thu Feb 07 00:49:46 EET 2013	Thu Feb 07 00:49:46 EET 2013	2	1.0	1.0	2456	31.0	0	0.0	0	0.0	7102	92.0
77	Thu Feb 07 00:49:49 EET 2013	Thu Feb 07 00:49:49 EET 2013	1	1.0	1.0	7095	91.0	0	0.0	0	0.0	7130	91.0
77	Thu Feb 07 00:49:49 EET 2013	Thu Feb 07 00:49:49 EET 2013	2	1.0	1.0	2485	31.0	0	0.0	0	0.0	7133	91.0
78	Thu Feb 07 00:50:46 EET 2013	Thu Feb 07 00:50:46 EET 2013	1	1.0	1.0	7183	91.0	0	0.0	0	0.0	7218	92.0
78	Thu Feb 07 00:50:46 EET 2013	Thu Feb 07 00:50:46 EET 2013	2	1.0	1.0	2488	32.0	0	0.0	0	0.0	7193	91.0
78	Thu Feb 07 00:50:49 EET 2013	Thu Feb 07 00:50:49 EET 2013	1	1.0	1.0	7186	91.0	0	0.0	0	0.0	7222	92.0
78	Thu Feb 07 00:50:49 EET 2013	Thu Feb 07 00:50:49 EET 2013	2	1.0	1.0	2517	32.0	0	0.0	0	0.0	7224	91.0
79	Thu Feb 07 00:51:47 EET 2013	Thu Feb 07 00:51:47 EET 2013	1	1.0	1.0	7274	91.0	0	0.0	0	0.0	7310	92.0
79	Thu Feb 07 00:51:47 EET 2013	Thu Feb 07 00:51:47 EET 2013	2	1.0	1.0	2520	32.0	0	0.0	0	0.0	7284	91.0
79	Thu Feb 07 00:51:49 EET 2013	Thu Feb 07 00:51:49 EET 2013	1	1.0	1.0	7277	91.0	0	0.0	0	0.0	7314	92.0
79	Thu Feb 07 00:51:49 EET 2013	Thu Feb 07 00:51:49 EET 2013	2	1.0	1.0	2549	32.0	0	0.0	0	0.0	7315	91.0
80	Thu Feb 07 00:52:47 EET 2013	Thu Feb 07 00:52:47 EET 2013	1	1.0	1.0	7365	91.0	0	0.0	0	0.0	7401	91.0
80	Thu Feb 07 00:52:47 EET 2013	Thu Feb 07 00:52:47 EET 2013	2	1.0	1.0	2551	31.0	0	0.0	0	0.0	7375	91.0
80	Thu Feb 07 00:52:49 EET 2013	Thu Feb 07 00:52:49 EET 2013	1	1.0	1.0	7368	91.0	0	0.0	0	0.0	7405	91.0
80	Thu Feb 07 00:52:49 EET 2013	Thu Feb 07 00:52:49 EET 2013	2	1.0	1.0	2580	31.0	0	0.0	0	0.0	7406	91.0
81	Thu Feb 07 00:53:47 EET 2013	Thu Feb 07 00:53:47 EET 2013	1	1.0	1.0	7456	91.0	0	0.0	0	0.0	7492	91.0
81	Thu Feb 07 00:53:47 EET 2013	Thu Feb 07 00:53:47 EET 2013	2	1.0	1.0	2582	31.0	0	0.0	0	0.0	7466	91.0
81	Thu Feb 07 00:53:50 EET 2013	Thu Feb 07 00:53:49 EET 2013	1	1.0	1.0	7459	91.0	0	0.0	0	0.0	7496	91.0
81	Thu Feb 07 00:53:50 EET 2013	Thu Feb 07 00:53:50 EET 2013	2	1.0	1.0	2605	25.0	0	0.0	0	0.0	7478	72.0
82	Thu Feb 07 00:54:47 EET 2013	Thu Feb 07 00:54:47 EET 2013	1	1.0	1.0	7549	93.0	0	0.0	0	0.0	7585	93.0
82	Thu Feb 07 00:54:47 EET 2013	Thu Feb 07 00:54:47 EET 2013	2	1.0	1.0	2614	32.0	0	0.0	0	0.0	7559	93.0
82	Thu Feb 07 00:54:50 EET 2013	Thu Feb 07 00:54:50 EET 2013	1	1.0	1.0	7551	92.0	0	0.0	0	0.0	7588	92.0
82	Thu Feb 07 00:54:50 EET 2013	Thu Feb 07 00:54:50 EET 2013	2	1.0	1.0	2643	38.0	0	0.0	0	0.0	7589	111.0
83	Thu Feb 07 00:55:47 EET 2013	Thu Feb 07 00:55:47 EET 2013	1	1.0	1.0	7640	91.0	0	0.0	0	0.0	7676	91.0
83	Thu Feb 07 00:55:47 EET 2013	Thu Feb 07 00:55:47 EET 2013	2	1.0	1.0	2645	31.0	0	0.0	0	0.0	7650	91.0
83	Thu Feb 07 00:55:50 EET 2013	Thu Feb 07 00:55:50 EET 2013	1	1.0	1.0	7642	91.0	0	0.0	0	0.0	7679	91.0
83	Thu Feb 07 00:55:50 EET 2013	Thu Feb 07 00:55:50 EET 2013	2	1.0	1.0	2674	31.0	0	0.0	0	0.0	7681	92.0
84	Thu Feb 07 00:56:47 EET 2013	Thu Feb 07 00:56:47 EET 2013	1	1.0	1.0	7731	91.0	0	0.0	0	0.0	7767	91.0
84	Thu Feb 07 00:56:47 EET 2013	Thu Feb 07 00:56:47 EET 2013	2	1.0	1.0	2676	31.0	0	0.0	0	0.0	7741	91.0
84	Thu Feb 07 00:56:50 EET 2013	Thu Feb 07 00:56:50 EET 2013	1	1.0	1.0	7734	92.0	0	0.0	0	0.0	7771	92.0
84	Thu Feb 07 00:56:50 EET 2013	Thu Feb 07 00:56:50 EET 2013	2	1.0	1.0	2705	31.0	0	0.0	0	0.0	7772	91.0
85	Thu Feb 07 00:57:47 EET 2013	Thu Feb 07 00:57:47 EET 2013	1	1.0	1.0	7822	91.0	0	0.0	0	0.0	7858	91.0
85	Thu Feb 07 00:57:47 EET 2013	Thu Feb 07 00:57:47 EET 2013	2	1.0	1.0	2707	31.0	0	0.0	0	0.0	7832	91.0
85	Thu Feb 07 00:57:50 EET 2013	Thu Feb 07 00:57:50 EET 2013	1	1.0	1.0	7825	91.0	0	0.0	0	0.0	7862	91.0
85	Thu Feb 07 00:57:50 EET 2013	Thu Feb 07 00:57:50 EET 2013	2	1.0	1.0	2736	31.0	0	0.0	0	0.0	7863	91.0
86	Thu Feb 07 00:58:47 EET 2013	Thu Feb 07 00:58:47 EET 2013	1	1.0	1.0	7913	91.0	0	0.0	0	0.0	7949	91.0
86	Thu Feb 07 00:58:47 EET 2013	Thu Feb 07 00:58:47 EET 2013	2	1.0	1.0	2738	31.0	0	0.0	0	0.0	7923	91.0
86	Thu Feb 07 00:58:50 EET 2013	Thu Feb 07 00:58:50 EET 2013	1	1.0	1.0	7916	91.0	0	0.0	0	0.0	7953	91.0
86	Thu Feb 07 00:58:50 EET 2013	Thu Feb 07 00:58:50 EET 2013	2	1.0	1.0	2767	31.0	0	0.0	0	0.0	7953	90.0
87	Thu Feb 07 00:59:48 EET 2013	Thu Feb 07 00:59:48 EET 2013	1	1.0	1.0	8004	91.0	0	0.0	0	0.0	8040	91.0
87	Thu Feb 07 00:59:48 EET 2013	Thu Feb 07 00:59:48 EET 2013	2	1.0	1.0	2769	31.0	0	0.0	0	0.0	8014	91.0
87	Thu Feb 07 00:59:50 EET 2013	Thu Feb 07 00:59:50 EET 2013	1	1.0	1.0	8007	91.0	0	0.0	0	0.0	8044	91.0
87	Thu Feb 07 00:59:50 EET 2013	Thu Feb 07 00:59:50 EET 2013	2	1.0	1.0	2798	31.0	0	0.0	0	0.0	8045	92.0
